state,SHELDED,FSSLTDED,HWGT,CERTHHSZ,FSTOTDED,FSUNEARN,FSSTDDE2,TANF_IND,FSEARN,FSTANF,RAWERND,LIQRESOR,FSASSET,FSSLTDE2,WRK_POOR
Oregon,177,178,4830,1,338,755,240,0,0,0,0,0,0,178,0
Oregon,256,257,4789,1,417,755,240,0,0,0,0,0,0,257,0
Oregon,0,0,4614,1,160,0,0,0,0,0,0,0,0,0,0
Oregon,535,535,4732,3,932,0,165,0,1185,0,237,0,0,535,1
Oregon,716,717,4614,1,877,735,98,0,0,0,0,0,0,575,0
Oregon,336,337,4840,1,497,935,240,0,0,0,0,0,0,337,0
Oregon,307,308,4763,1,468,755,240,0,0,0,0,0,0,308,0
Oregon,176,177,5137,2,606,303,240,0,1345,0,269,0,0,177,1
Oregon,425,425,4674,1,585,700,240,0,0,0,0,0,0,425,0
Oregon,203,202,4998,2,499,582,240,0,689,0,138,0,0,202,1
Oregon,535,535,4614,1,695,0,0,0,0,0,0,0,0,0,0
Oregon,535,535,4630,4,763,0,0,0,293,0,59,0,0,65,1
Oregon,535,535,4692,4,910,0,170,0,1029,0,206,0,0,535,1
Oregon,0,0,4640,1,211,0,160,0,258,0,52,0,0,0,1
Oregon,701,617,4735,2,777,1035,240,0,0,0,0,0,0,617,0
Oregon,0,0,4614,1,168,0,32,0,40,0,8,0,0,0,1
Oregon,535,535,4602,3,695,0,0,0,0,0,0,0,0,0,0
Oregon,257,257,4956,2,693,0,240,0,1383,0,277,0,0,257,1
Oregon,0,454,4614,1,614,0,0,0,0,0,0,0,0,0,0
Oregon,166,167,4824,1,327,735,240,0,0,0,0,0,0,167,0
Oregon,0,0,4614,1,160,0,0,0,0,0,0,0,0,0,0
Oregon,328,328,4752,2,608,300,240,0,600,0,120,0,0,328,1
Oregon,0,0,4614,1,160,0,0,0,0,0,0,0,0,0,0
Oregon,535,535,5615,6,763,2571,228,0,0,0,0,0,0,535,0
Oregon,954,954,4614,1,1114,726,0,0,0,0,0,0,0,566,0
Oregon,357,247,4917,1,811,1450,240,0,0,0,0,0,0,247,0
Oregon,166,167,4824,1,327,735,240,0,0,0,0,0,0,167,0
Oregon,139,140,4853,2,410,348,240,1,551,348,110,0,0,140,1
Oregon,0,0,5178,2,330,1523,160,0,0,0,0,0,0,0,0
Oregon,535,535,4614,1,695,0,0,0,0,0,0,0,0,0,0
Oregon,524,524,4705,1,898,0,240,0,1074,0,215,0,0,524,1
Oregon,496,496,4830,1,924,0,240,0,1344,0,269,0,0,496,1
Oregon,100,100,4614,1,270,0,0,0,50,0,10,0,0,0,1
Oregon,395,395,5151,2,555,278,0,1,0,228,0,0,0,118,0
Oregon,0,0,4908,1,160,0,0,0,0,0,0,0,0,0,0
Oregon,332,332,4357,1,818,0,240,0,1630,0,326,0,0,332,1
Oregon,373,374,4357,1,749,1726,240,0,0,0,0,0,0,374,0
Oregon,0,0,4908,1,164,0,16,0,20,0,4,0,0,0,1
Oregon,332,333,4385,1,493,1053,240,0,0,0,0,0,0,333,0
Oregon,64,64,4908,1,224,0,0,0,0,0,0,0,0,0,0
Oregon,445,445,4391,2,848,1659,240,0,0,0,0,0,0,445,0
Oregon,332,333,4357,1,493,1195,240,0,0,0,0,0,0,333,0
Oregon,0,0,4357,1,449,660,160,0,1445,0,289,0,0,0,1
Oregon,549,549,4849,1,709,770,240,0,0,0,0,0,0,549,0
Oregon,380,380,4338,2,892,0,240,0,1760,0,352,0,0,380,1
Oregon,265,265,4357,1,595,1508,240,0,0,0,0,0,0,265,0
Oregon,477,477,4786,1,807,934,240,0,0,0,0,0,0,477,0
Oregon,141,141,4357,1,301,1352,240,0,0,0,0,0,0,141,0
Oregon,344,344,4357,1,504,1298,240,0,0,0,0,0,0,344,0
Oregon,0,0,4908,1,160,0,0,0,0,0,0,0,0,0,0
Oregon,64,64,4908,1,243,0,56,0,99,0,20,0,0,0,1
Oregon,198,198,4357,1,650,0,240,0,1464,0,293,0,0,198,1
Oregon,277,278,4428,1,608,1119,240,0,0,0,0,0,0,278,0
Oregon,535,535,4908,1,943,0,97,0,880,0,176,0,0,472,1
Oregon,0,0,4749,1,242,0,160,0,411,0,82,0,0,0,1
Oregon,0,0,4908,1,160,0,0,0,0,0,0,0,0,0,0
Oregon,387,387,4357,1,830,0,240,0,1418,0,283,0,0,387,1
Oregon,0,0,4908,1,164,0,16,0,20,0,4,0,0,0,1
Oregon,353,353,5332,4,523,742,255,0,0,0,0,0,0,353,0
Oregon,64,64,4908,1,233,0,0,0,45,0,9,0,0,0,1
Oregon,200,200,5151,2,360,0,0,0,0,0,0,0,0,0,0
Oregon,195,195,4357,1,355,1198,240,0,0,0,0,0,0,195,0
Oregon,689,689,4873,1,849,884,240,0,0,0,0,0,0,689,0
Oregon,488,488,4811,1,648,750,240,0,0,0,0,0,0,488,0
Oregon,265,266,4357,1,426,1187,240,0,0,0,0,0,0,266,0
Oregon,357,357,4357,1,533,1184,240,0,0,0,0,0,0,357,0
Oregon,509,509,4830,1,669,750,240,0,0,0,0,0,0,509,0
Oregon,503,504,4814,1,664,761,240,0,0,0,0,0,0,504,0
Oregon,416,417,4758,1,577,735,240,0,0,0,0,0,0,417,0
Oregon,535,535,5537,4,797,0,0,0,464,0,93,0,0,202,1
Oregon,0,0,5619,7,228,550,228,0,0,0,0,0,0,0,0
Oregon,0,0,4908,1,160,0,0,0,0,0,0,0,0,0,0
Oregon,445,446,4629,4,616,1587,255,0,0,0,0,0,0,446,0
Oregon,0,0,4357,1,387,883,160,0,1135,0,227,0,0,0,1
Oregon,301,302,4725,4,807,0,255,0,1676,0,335,0,0,302,1
Oregon,0,0,4908,1,160,141,141,0,0,0,0,0,0,0,0
Oregon,202,202,4357,1,362,1228,240,0,0,0,0,0,0,202,0
Oregon,0,0,4908,1,160,0,0,0,0,0,0,0,0,0,0
Oregon,447,447,4357,1,607,1202,240,0,0,0,0,0,0,447,0
Oregon,312,313,4401,2,561,921,240,0,442,0,88,0,0,313,1
Oregon,0,0,4908,1,160,0,0,0,0,0,0,0,0,0,0
Oregon,247,248,4006,5,1000,0,299,0,2765,0,553,0,0,248,1
Oregon,0,0,4908,1,160,0,0,0,0,0,0,0,0,0,0
Oregon,592,593,4584,1,753,1097,240,0,0,0,0,0,0,593,0
Oregon,535,535,5151,2,695,0,0,0,0,0,0,0,0,0,0
Oregon,0,0,5151,2,160,0,0,0,0,0,0,0,0,0,0
Oregon,0,0,4908,1,160,0,0,0,0,0,0,0,0,0,0
Oregon,0,0,4908,1,160,0,0,0,0,0,0,0,0,0,0
Oregon,691,692,4908,1,852,735,123,0,0,0,0,0,0,575,0
Oregon,898,899,4908,1,1059,599,0,0,0,0,0,0,0,439,0
Oregon,467,467,4127,4,1173,0,255,0,2680,0,536,0,0,467,1
Oregon,0,0,4357,1,377,1184,160,0,0,0,0,0,0,0,0
Oregon,0,0,4357,1,160,1071,160,0,0,0,0,0,0,0,0
Oregon,409,409,4736,1,569,750,240,0,0,0,0,0,0,409,0
Oregon,555,556,4680,1,716,957,240,0,0,0,0,0,0,556,0
Oregon,195,195,4478,1,558,0,240,0,1015,0,203,0,0,195,1
Oregon,535,535,4915,5,1357,0,199,0,2148,0,430,0,0,535,1
Oregon,535,535,4908,1,930,0,0,0,240,0,48,0,0,0,1
Oregon,68,68,4357,1,228,1098,228,0,0,0,0,0,0,68,0
Oregon,535,535,5877,6,763,721,281,1,0,721,0,0,0,493,0
Oregon,516,516,4758,1,884,0,240,0,1044,0,209,0,0,516,1
Oregon,535,535,5155,6,1147,0,228,0,1920,0,384,0,0,535,1
Oregon,0,0,4665,1,160,417,160,0,0,0,0,0,0,0,0
Oregon,0,0,4102,2,563,2699,160,0,2018,0,404,0,0,0,1
Oregon,168,169,4152,3,1171,337,240,0,2136,0,427,0,0,169,1
Oregon,159,159,4746,2,319,750,240,0,0,0,0,0,0,159,0
Oregon,736,737,4908,1,897,695,38,0,0,0,0,0,0,535,0
Oregon,300,300,4908,1,460,0,0,0,0,0,0,0,0,0,0
Oregon,0,0,5369,3,160,0,0,0,0,0,0,0,0,0,0
Oregon,535,535,4435,2,695,432,0,1,0,432,0,0,0,272,0
Oregon,1270,1270,4445,1,1600,1552,192,0,0,0,0,0,0,1222,0
Oregon,550,550,4490,1,710,750,240,0,0,0,0,0,0,550,0
Oregon,0,0,6925,4,568,671,170,0,1990,0,398,0,0,0,1
Oregon,315,315,4783,1,475,770,240,0,0,0,0,0,0,315,0
Oregon,0,0,4445,1,200,0,160,0,200,0,40,0,0,0,1
Oregon,0,0,4445,1,185,0,100,0,125,0,25,0,0,0,1
Oregon,0,0,4445,1,160,0,0,0,0,0,0,0,0,0,0
Oregon,428,0,4703,1,303,527,160,0,0,0,0,0,0,0,0
Oregon,0,0,5117,1,160,770,160,0,0,0,0,0,0,0,0
Oregon,0,0,5277,5,199,721,199,1,0,721,0,0,0,0,0
Oregon,0,0,4445,1,160,0,0,0,0,0,0,0,0,0,0
Oregon,535,678,5456,3,838,1712,240,0,0,0,0,0,0,678,0
Oregon,711,711,4646,1,871,1046,240,0,0,0,0,0,0,711,0
Oregon,0,0,4445,1,160,0,0,0,0,0,0,0,0,0,0
Oregon,0,0,4445,1,160,0,0,0,0,0,0,0,0,0,0
Oregon,160,160,4958,1,320,770,240,0,0,0,0,0,0,160,0
Oregon,195,195,5176,2,381,900,240,0,130,0,26,0,0,195,1
Oregon,0,0,4456,3,160,0,0,0,0,0,0,0,0,0,0
Oregon,504,504,4435,2,690,0,0,0,130,0,26,0,0,0,1
Oregon,344,344,5117,1,504,1130,240,0,0,0,0,0,0,344,0
Oregon,535,535,4823,2,897,220,160,0,1014,0,203,0,0,535,1
Oregon,532,532,4456,3,692,0,0,0,0,0,0,0,0,0,0
Oregon,0,0,4445,1,160,0,0,0,0,0,0,0,0,0,0
Oregon,757,757,4445,1,924,579,0,0,38,0,8,0,0,450,1
Oregon,373,373,5813,3,963,0,240,0,2152,0,430,0,0,373,1
Oregon,0,0,4445,1,160,100,100,0,0,0,0,0,0,0,0
Oregon,535,535,4445,1,818,0,0,0,617,0,123,0,0,334,1
Oregon,0,0,4445,1,160,0,0,0,0,0,0,0,0,0,0
Oregon,453,454,5290,2,954,0,240,0,1701,0,340,0,0,454,1
Oregon,316,316,4445,1,476,0,0,0,0,0,0,0,0,0,0
Oregon,0,0,5117,1,160,1055,160,0,0,0,0,0,0,0,0
Oregon,76,77,5117,1,237,1105,237,0,0,0,0,0,0,77,0
Oregon,307,307,5117,1,648,1663,240,0,0,0,0,0,0,307,0
Oregon,332,333,4965,1,708,1162,240,0,0,0,0,0,0,333,0
Oregon,0,0,4445,1,160,141,141,0,0,0,0,0,0,0,0
Oregon,88,88,5716,2,572,850,240,0,1620,0,324,0,0,88,1
Oregon,0,0,4870,1,293,0,160,0,666,0,133,0,0,0,1
Oregon,0,0,4435,2,160,0,0,0,0,0,0,0,0,0,0
Oregon,320,320,4775,1,480,770,240,0,0,0,0,0,0,320,0
Oregon,285,286,4825,1,446,777,240,0,0,0,0,0,0,286,0
Oregon,447,448,4863,1,609,969,240,0,5,0,1,0,0,448,1
Oregon,478,479,5041,1,965,1487,240,0,0,0,0,0,0,479,0
Oregon,535,535,4681,5,734,721,186,1,0,721,0,0,0,522,0
Oregon,0,0,4445,1,160,0,0,0,0,0,0,0,0,0,0
Oregon,535,535,4924,3,1295,0,160,0,1704,0,341,0,0,535,1
Oregon,470,470,4616,1,637,750,240,0,35,0,7,0,0,470,1
Oregon,190,226,5117,1,556,1189,240,0,0,0,0,0,0,226,0
Oregon,0,0,4768,3,160,432,160,1,0,432,0,0,0,0,0
Oregon,64,64,4445,1,234,0,0,0,50,0,10,0,0,0,1
Oregon,535,535,4772,1,940,0,160,0,1225,0,245,0,0,535,1
Oregon,0,0,5716,2,729,427,160,0,2846,0,569,0,0,0,1
Oregon,0,0,4445,1,160,0,0,0,0,0,0,0,0,0,0
Oregon,535,535,4703,1,924,0,186,0,1149,0,230,0,0,535,1
Oregon,829,829,4445,1,989,750,1,0,0,0,0,0,0,590,0
Oregon,494,494,5139,4,961,0,255,0,1487,0,297,0,0,494,1
Oregon,0,0,5716,4,470,0,170,0,1501,0,300,0,0,0,1
Oregon,0,0,4445,1,160,0,0,0,0,0,0,0,0,0,0
Oregon,331,332,4741,1,662,919,240,0,0,0,0,0,0,332,0
Oregon,535,535,5673,5,1265,0,256,0,2134,0,427,0,0,535,1
Oregon,196,197,5117,1,357,1165,240,0,0,0,0,0,0,197,0
Oregon,0,0,4445,1,160,0,0,0,0,0,0,0,0,0,0
Oregon,345,346,4756,1,506,777,240,0,0,0,0,0,0,346,0
Oregon,411,412,4445,1,572,445,113,0,0,0,0,0,0,285,0
Oregon,0,0,4445,1,160,0,0,0,0,0,0,0,0,0,0
Oregon,535,535,4435,2,695,432,0,1,0,432,0,0,0,272,0
Oregon,248,248,5117,1,669,0,240,0,1305,0,261,0,0,248,1
Oregon,367,368,4798,1,737,0,240,0,1046,0,209,0,0,368,1
Oregon,0,0,4661,1,160,350,160,0,0,0,0,0,0,0,0
Oregon,0,0,4435,2,160,0,0,0,0,0,0,0,0,0,0
Oregon,280,280,4513,1,440,500,240,0,0,0,0,0,0,280,0
Oregon,0,0,4747,2,160,432,160,1,0,432,0,0,0,0,0
Oregon,609,610,4445,1,940,893,193,0,0,0,0,0,0,563,0
Oregon,535,535,4456,3,695,506,0,1,0,506,0,0,0,346,0
Oregon,0,0,6355,4,508,407,170,0,1692,0,338,0,0,0,1
Oregon,0,0,4445,1,160,0,0,0,0,0,0,0,0,0,0
Oregon,490,490,4192,1,837,0,240,0,939,0,188,0,0,490,1
Oregon,0,0,5414,2,160,300,160,0,0,0,0,0,0,0,0
Oregon,82,82,4116,1,242,1110,240,0,0,0,0,0,0,82,0
Oregon,0,0,4208,1,160,0,0,0,0,0,0,0,0,0,0
Oregon,0,0,4208,1,160,0,0,0,0,0,0,0,0,0,0
Oregon,0,0,4208,1,166,0,26,0,32,0,6,0,0,0,1
Oregon,0,0,4208,1,160,0,0,0,0,0,0,0,0,0,0
Oregon,0,0,4116,1,349,0,160,0,945,0,189,0,0,0,1
Oregon,657,572,4185,1,741,842,240,0,49,0,10,0,0,572,1
Oregon,283,284,4116,1,614,1309,240,0,0,0,0,0,0,284,0
Oregon,0,0,5259,2,897,1012,160,0,2835,0,567,0,0,0,1
Oregon,0,0,5436,2,160,0,0,0,0,0,0,0,0,0,0
Oregon,555,555,4208,1,715,708,233,0,0,0,0,0,0,548,0
Oregon,307,307,4116,1,467,1140,240,0,0,0,0,0,0,307,0
Oregon,341,342,6491,3,502,1571,240,0,0,0,0,0,0,342,0
Oregon,0,0,4186,1,235,0,160,0,378,0,76,0,0,0,1
Oregon,0,0,4208,1,160,0,0,0,0,0,0,0,0,0,0
Oregon,535,535,6529,3,848,907,175,0,765,0,153,0,0,535,1
Oregon,535,535,4208,1,765,0,0,0,352,0,70,0,0,122,1
Oregon,0,0,5436,2,160,0,0,0,0,0,0,0,0,0,0
Oregon,520,520,6614,3,922,0,240,0,1210,0,242,0,0,520,1
Oregon,349,349,4170,1,509,750,240,0,0,0,0,0,0,349,0
Oregon,194,194,5385,2,354,680,240,1,0,180,0,0,0,194,0
Oregon,0,0,4208,1,160,0,0,0,0,0,0,0,0,0,0
Oregon,0,0,4208,1,160,20,20,0,0,0,0,0,0,0,0
Oregon,0,0,4208,1,160,0,0,0,0,0,0,0,0,0,0
Oregon,381,382,4208,1,554,257,3,0,60,0,12,0,0,145,1
Oregon,0,0,4116,1,160,1303,160,0,0,0,0,0,0,0,0
Oregon,535,535,6650,3,883,0,160,0,942,0,188,0,0,535,1
Oregon,0,0,7561,4,682,115,170,0,2560,0,512,0,0,0,1
Oregon,236,236,4116,1,396,1186,240,0,0,0,0,0,0,236,0
Oregon,452,453,4186,1,613,755,240,0,0,0,0,0,0,453,0
Oregon,156,157,4139,1,317,755,240,0,0,0,0,0,0,157,0
Oregon,535,535,5436,2,771,0,0,0,382,0,76,0,0,146,1
Oregon,0,0,4208,1,160,0,0,0,0,0,0,0,0,0,0
Oregon,641,642,4208,1,802,735,173,0,0,0,0,0,0,575,0
Oregon,535,535,6659,3,695,621,86,1,0,621,0,0,0,461,0
Oregon,442,442,4157,1,602,928,240,0,0,0,0,0,0,442,0
Oregon,366,366,4175,1,709,0,240,0,919,0,184,0,0,366,1
Oregon,0,0,4208,1,160,0,0,0,0,0,0,0,0,0,0
Oregon,0,0,6605,3,160,506,160,1,0,506,0,0,0,0,0
Oregon,500,500,4208,1,660,0,0,0,0,0,0,0,0,0,0
Oregon,535,535,7874,4,705,0,0,0,0,0,0,0,0,0,0
Oregon,0,0,4208,1,166,0,24,0,30,0,6,0,0,0,1
Oregon,535,535,5436,2,1113,50,115,0,1018,0,204,0,0,490,1
Oregon,410,410,4150,1,1069,1438,240,0,0,0,0,0,0,410,0
Oregon,717,717,4204,1,877,906,240,0,0,0,0,0,0,717,0
Oregon,314,314,4162,1,474,770,240,0,0,0,0,0,0,314,0
Oregon,329,329,4164,1,489,770,240,0,0,0,0,0,0,329,0
Oregon,284,284,4199,1,444,500,240,0,0,0,0,0,0,284,0
Oregon,0,0,4208,1,160,0,0,0,0,0,0,0,0,0,0
Oregon,528,529,4208,1,689,675,226,0,0,0,0,0,0,515,0
Oregon,535,535,5333,2,1032,0,160,0,1687,0,337,0,0,535,1
Oregon,535,535,4204,1,875,0,209,0,903,0,181,0,0,535,1
Oregon,902,902,6603,3,1265,610,240,0,1015,0,203,0,0,902,1
Oregon,0,0,4208,1,160,0,0,0,0,0,0,0,0,0,0
Oregon,535,535,6461,3,1184,0,160,0,2447,0,489,0,0,535,1
Oregon,0,0,4208,1,160,0,0,0,0,0,0,0,0,0,0
Oregon,480,480,4208,1,769,0,118,0,647,0,129,0,0,358,1
Oregon,0,0,5436,2,160,0,0,0,0,0,0,0,0,0,0
Oregon,0,0,7644,4,578,0,170,0,2043,0,409,0,0,0,1
Oregon,523,524,5259,2,854,2501,240,0,0,0,0,0,0,524,0
Oregon,78,78,4116,1,238,912,238,0,0,0,0,0,0,78,0
Oregon,247,248,4116,1,408,1011,240,0,0,0,0,0,0,248,0
Oregon,0,0,4208,1,160,0,0,0,0,0,0,0,0,0,0
Oregon,0,0,5359,2,321,0,160,0,807,0,161,0,0,0,1
Oregon,535,535,4208,1,695,500,0,0,0,0,0,0,0,340,0
Oregon,711,712,4208,1,872,715,83,0,0,0,0,0,0,555,0
Oregon,558,558,4171,1,888,1122,240,0,0,0,0,0,0,558,0
Oregon,519,520,5359,2,1131,0,240,0,1616,0,323,0,0,520,1
Oregon,361,361,4208,1,521,346,65,0,0,0,0,0,0,186,0
Oregon,383,384,4178,1,544,735,240,0,0,0,0,0,0,384,0
Oregon,549,549,6609,3,709,1030,240,1,0,228,0,0,0,549,0
Oregon,454,454,4208,1,614,0,0,0,0,0,0,0,0,0,0
Oregon,0,0,4208,1,160,0,0,0,0,0,0,0,0,0,0
Oregon,535,535,5448,3,1006,0,160,0,1556,0,311,0,0,535,1
Oregon,674,674,4720,1,834,520,0,0,0,0,0,0,0,360,0
Oregon,0,0,5076,1,535,0,160,0,1879,0,376,0,0,0,1
Oregon,331,331,4877,1,491,750,240,0,0,0,0,0,0,331,0
Oregon,409,409,4830,1,569,750,240,0,0,0,0,0,0,409,0
Oregon,99,100,4720,1,300,0,141,0,201,0,40,0,0,1,1
Oregon,0,0,5589,2,537,0,160,0,1886,0,377,0,0,0,1
Oregon,0,0,4720,1,160,0,0,0,0,0,0,0,0,0,0
Oregon,0,0,5589,2,330,1468,160,0,0,0,0,0,0,0,0
Oregon,447,448,4772,1,778,863,240,0,0,0,0,0,0,448,0
Oregon,0,0,4720,1,160,0,0,0,0,0,0,0,0,0,0
Oregon,0,0,4720,1,160,0,0,0,0,0,0,0,0,0,0
Oregon,109,109,4720,1,269,0,0,0,0,0,0,0,0,0,0
Oregon,535,535,5624,5,734,320,0,0,0,0,0,0,0,121,0
Oregon,375,376,5400,4,546,621,255,1,0,621,0,0,0,376,0
Oregon,0,0,4720,1,162,0,8,0,10,0,2,0,0,0,1
Oregon,0,0,4720,1,168,0,32,0,40,0,8,0,0,0,1
Oregon,952,953,4720,1,1113,791,0,0,0,0,0,0,0,631,0
Oregon,527,527,5629,3,1070,0,240,0,1918,0,384,0,0,527,1
Oregon,535,535,5567,3,1055,0,160,0,1800,0,360,0,0,535,1
Oregon,443,443,5468,3,1415,449,240,0,1548,0,310,0,0,443,1
Oregon,272,272,4913,1,432,750,240,0,0,0,0,0,0,272,0
Oregon,0,0,4720,1,160,0,0,0,0,0,0,0,0,0,0
Oregon,0,0,4720,1,160,0,0,0,0,0,0,0,0,0,0
Oregon,410,410,4992,1,641,734,240,0,355,0,71,0,0,410,1
Oregon,85,85,5991,4,581,0,255,0,1634,0,327,0,0,85,1
Oregon,207,207,5631,3,671,0,240,0,1523,0,305,0,0,207,1
Oregon,0,0,4720,1,160,98,98,0,0,0,0,0,0,0,0
Oregon,0,0,5076,1,160,1660,160,0,0,0,0,0,0,0,0
Oregon,0,0,4720,1,160,0,0,0,0,0,0,0,0,0,0
Oregon,535,535,4909,2,695,50,0,0,0,0,0,0,0,0,0
Oregon,159,159,4982,1,319,750,240,0,0,0,0,0,0,159,0
Oregon,0,0,4720,1,180,0,80,0,100,0,20,0,0,0,1
Oregon,519,520,4931,1,1483,1752,240,0,80,0,16,0,0,520,1
Oregon,0,0,4720,1,186,0,104,0,130,0,26,0,0,0,1
Oregon,1174,1174,4720,1,1504,1112,0,0,0,0,0,0,0,782,0
Oregon,535,535,5807,4,1068,0,170,0,1817,0,363,0,0,535,1
Oregon,0,0,5795,3,160,1283,160,1,0,506,23,0,0,0,0
Oregon,550,550,4744,1,710,750,240,0,0,0,0,0,0,550,0
Oregon,184,184,4935,1,344,700,240,0,0,0,0,0,0,184,0
Oregon,611,611,5178,2,771,1214,240,0,0,0,0,0,0,611,0
Oregon,0,0,4720,1,160,0,0,0,0,0,0,0,0,0,0
Oregon,535,535,4720,1,695,0,0,0,0,0,0,0,0,0,0
Oregon,210,210,5076,1,466,695,240,0,484,0,97,0,0,210,1
Oregon,329,329,4891,1,489,770,240,0,0,0,0,0,0,329,0
Oregon,287,288,5076,1,618,1443,240,0,0,0,0,0,0,288,0
Oregon,213,214,4883,1,374,641,240,0,0,0,0,0,0,214,0
Oregon,823,823,4865,1,983,1222,240,0,0,0,0,0,0,823,0
Oregon,342,343,4780,1,503,601,240,0,0,0,0,0,0,343,0
Oregon,535,535,5416,4,906,0,170,0,1008,0,202,0,0,535,1
Oregon,535,535,4909,2,695,300,0,0,0,0,0,0,0,140,0
Oregon,0,0,4720,1,160,0,0,0,0,0,0,0,0,0,0
Oregon,535,535,4909,2,767,0,0,0,360,0,72,0,0,128,1
Oregon,0,0,4720,1,160,0,0,0,0,0,0,0,0,0,0
Oregon,396,397,6224,4,1068,0,255,0,2506,0,501,0,0,397,1
Oregon,689,689,4720,1,849,740,131,0,0,0,0,0,0,580,0
Oregon,291,292,5076,1,452,1163,240,0,0,0,0,0,0,292,0
Oregon,306,307,6437,5,968,0,299,0,2310,0,462,0,0,307,1
Oregon,0,0,5076,1,330,1529,160,0,0,0,0,0,0,0,0
Oregon,422,422,4909,2,582,316,0,1,0,316,0,0,0,156,0
Oregon,429,430,5043,2,792,0,240,0,1011,0,202,0,0,430,1
Oregon,24,24,4754,1,244,0,184,0,300,0,60,0,0,24,1
Oregon,357,357,6228,4,1019,0,255,0,2464,0,493,0,0,357,1
Oregon,312,312,4889,1,472,750,240,0,0,0,0,0,0,312,0
Oregon,309,309,5076,1,712,1349,240,0,0,0,0,0,0,309,0
Oregon,563,564,4792,1,724,841,240,0,0,0,0,0,0,564,0
Oregon,628,628,4720,1,788,612,64,0,0,0,0,0,0,452,0
Oregon,444,444,4750,1,604,652,240,0,0,0,0,0,0,444,0
Oregon,559,559,4740,1,719,750,240,0,0,0,0,0,0,559,0
Oregon,806,806,4720,1,966,770,44,0,0,0,0,0,0,610,0
Oregon,557,558,4742,1,718,753,240,0,0,0,0,0,0,558,0
Oregon,1064,1067,4909,2,1409,0,0,0,910,0,182,0,0,568,1
Oregon,457,456,5753,5,1128,0,298,0,2368,0,474,0,0,456,1
Oregon,92,92,5785,5,754,0,291,0,2318,0,464,0,0,92,1
Oregon,0,0,4557,1,209,0,160,0,247,0,49,0,0,0,1
Oregon,152,152,4919,2,332,1370,240,0,0,0,0,0,0,152,0
Oregon,73,73,4892,2,233,998,233,0,0,0,0,0,0,73,0
Oregon,0,0,4553,1,160,50,50,0,0,0,0,0,0,0,0
Oregon,0,0,4829,2,168,250,160,0,40,0,8,0,0,0,1
Oregon,386,387,4607,1,547,1095,240,0,0,0,0,0,0,387,0
Oregon,474,475,4576,1,805,1039,240,0,0,0,0,0,0,475,0
Oregon,0,0,4611,1,445,643,160,0,1427,0,285,0,0,0,1
Oregon,277,277,4592,1,437,830,240,0,0,0,0,0,0,277,0
Oregon,30,30,4553,1,190,0,0,0,0,0,0,0,0,0,0
Oregon,332,332,5356,4,502,506,255,1,0,506,0,0,0,332,0
Oregon,535,535,4553,1,745,0,0,0,254,0,51,0,0,44,1
Oregon,498,498,4927,2,1091,2453,240,0,0,0,0,0,0,498,0
Oregon,657,657,4553,1,817,0,0,0,0,0,0,0,0,0,0
Oregon,427,427,4840,2,1227,0,240,0,1454,0,291,0,0,427,1
Oregon,734,735,4558,1,895,939,240,0,0,0,0,0,0,735,0
Oregon,288,289,4588,1,449,801,240,0,0,0,0,0,0,289,0
Oregon,535,535,5084,3,695,506,0,1,0,506,0,0,0,346,0
Oregon,659,659,4553,1,819,750,171,0,0,0,0,0,0,590,0
Oregon,195,195,4594,1,355,770,240,0,0,0,0,0,0,195,0
Oregon,535,667,4553,1,4744,4251,0,0,0,0,0,0,0,174,0
Oregon,450,450,4553,1,610,0,0,0,0,0,0,0,0,0,0
Oregon,128,128,4831,2,288,432,240,1,0,432,0,0,0,128,0
Oregon,658,659,4561,1,989,1071,240,0,0,0,0,0,0,659,0
Oregon,535,535,4845,2,695,976,160,0,0,0,0,0,0,535,0
Oregon,535,535,5460,4,1148,0,170,0,2216,0,443,0,0,535,1
Oregon,0,0,4553,1,160,0,0,0,0,0,0,0,0,0,0
Oregon,0,0,4817,2,160,0,0,0,0,0,0,0,0,0,0
Oregon,396,397,4585,1,738,1056,240,0,0,0,0,0,0,397,0
Oregon,407,408,4555,1,568,581,240,0,0,0,0,0,0,408,0
Oregon,259,259,4584,1,419,730,240,0,0,0,0,0,0,259,0
Oregon,374,374,4565,1,704,824,240,0,0,0,0,0,0,374,0
Oregon,233,234,4574,1,627,834,240,0,0,0,0,0,0,234,0
Oregon,211,212,4893,2,372,1145,240,0,0,0,0,0,0,212,0
Oregon,0,0,4553,1,161,0,7,0,8,0,2,0,0,0,1
Oregon,22,22,4927,2,410,791,182,0,1143,0,229,0,0,22,1
Oregon,400,500,4817,2,660,0,0,0,0,0,0,0,0,0,0
Oregon,0,0,4553,1,160,0,0,0,0,0,0,0,0,0,0
Oregon,322,322,4553,1,652,594,182,0,0,0,0,0,0,264,0
Oregon,449,449,4569,1,609,770,240,0,0,0,0,0,0,449,0
Oregon,535,535,4553,1,842,0,56,0,738,0,148,0,0,431,1
Oregon,137,138,4582,1,468,755,240,0,0,0,0,0,0,138,0
Oregon,305,305,4821,2,465,500,240,0,0,0,0,0,0,305,0
Oregon,535,535,5457,4,1141,0,170,0,2183,0,437,0,0,535,1
Oregon,0,0,4553,1,160,0,0,0,0,0,0,0,0,0,0
Oregon,174,175,4855,2,335,719,240,0,0,0,0,0,0,175,0
Oregon,535,535,4553,1,695,200,0,0,0,0,0,0,0,40,0
